"plant_ID","strain_ID","line","exp","chloro1","height1","leaf1","chloro2","height2","leaf2","nod","nod.weight","shoot","root","rack","pos","type","add","strains","region","pop","plant_origin","lat","long","line_exp","soil","compat"
"2808","145","A17","4",24.7,5,8,30.5,5.7,15,52,0.3766,0.11,0.07,"D5","8","treated","MAG","MAG145","FRANCE","15","F83026",43.35138333,5.169616667,"A17_4","15",1
"2604","43","A17","4",36.4,6.8,7,41.9,9.7,21,52,0.38,0.56,0.26,"B9","4","treated","MAG","MAG43","FRANCE","4","F20089",43.122,3.095283333,"A17_4","4",1
"2776","225","A17","4",30.7,5.5,5,29.9,6.1,7,98,0.3986,0.06,0.035,"D2","6","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_4","3",1
"2831","85","A17","4",50.6,7,12,51.8,11,32,45,0.4696,0.81,0.47,"D8","1","treated","MAG","MAG85","FRANCE","6","F20089",42.74205,2.814916667,"A17_4","6",1
"2822","144B","A17","4",42.7,6.8,13,46.6,11.5,40,60,0.51,0.89,0.46,"D7","2","treated","MAG","MAG144B","FRANCE","16","F83026",43.37568333,5.188133333,"A17_4","16",1
"2431","514","A17","4",46.3,8,10,47.2,13.6,30,88,0.52,0.74,0.35,"A4","1","treated","MAG","MAG514","CORSICA","C4","ESP161",42.59243333,9.04045,"A17_4","C4",1
"2610","121","A17","4",39.2,7.2,13,36.4,12.1,31,63,0.5564,0.77,0.41,"B9","10","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"A17_4","11",1
"3019","46","A17","4",32.5,6.9,6,45.7,9.1,19,44,0.5582,0.39,0.14,"F2","9","treated","MAG","MAG46","FRANCE","5","F66009",42.82301667,2.9269,"A17_4","5",1
"2483","200","A17","4",41.7,7.7,7,52.3,13,24,36,0.57,0.67,0.34,"A9","3","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"A17_4","14",1
"2570","749B","A17","4",52.5,6,5,48.2,10.4,18,94,0.59,0.52,0.26,"B5","10","treated","MAG","MAG749B","FRANCE","20","F83026",43.53285,6.567616667,"A17_4","20",1
"2803","761A","A17","4",50,5.6,9,46.1,9.4,28,79,0.598,0.39,0.17,"D5","3","treated","MAG","MAG761A","FRANCE","20","F20043",43.53286667,6.566783333,"A17_4","20",1
"2948","322","A17","4",47.9,6.9,9,42.6,12.8,36,79,0.6094,0.86,NA,"E7","8","treated","MAG","MAG322","FRANCE","20","ESP161",43.53283333,6.567466667,"A17_4","20",1
"3056","282","A17","4",41.2,7,6,37.1,10.6,25,46,0.6158,0.8,0.32,"F6","6","treated","MAG","MAG282","FRANCE","18","ESP161",43.1653,6.4774,"A17_4","18",1
"2601","276","A17","4",36.2,6.7,6,31,10.4,15,40,0.64,0.36,0.27,"B9","1","treated","MAG","MAG276","FRANCE","18","ESP161",43.16531667,6.4774,"A17_4","18",1
"2673","276","A17","4",37.7,6.4,11,43.3,11.9,31,63,0.645,1.08,0.32,"C4","3","treated","MAG","MAG276","FRANCE","18","ESP161",43.16531667,6.4774,"A17_4","18",1
"2781","701B","A17","4",43.6,6.1,11,45.1,11.5,33,41,0.645,0.66,0.22,"D3","1","treated","MAG","MAG701B","CORSICA","C3","F83026",42.97463333,9.365783333,"A17_4","C3",1
"3026","386","A17","4",33.3,6.9,5,35.7,10.7,19,36,0.6496,0.43,0.25,"F3","6","treated","MAG","MAG386","FRANCE","19","F83026",43.16931667,6.474483333,"A17_4","19",1
"2674","342","A17","4",33.1,6.4,9,46.1,12.6,9,55,0.6558,0.75,0.34,"C4","4","treated","MAG","MAG342","FRANCE","19","ESP161",43.16935,6.47445,"A17_4","19",1
"2408","722B","A17","4",37.3,6.4,4,42.7,9.3,14,26,0.66,0.32,0.1,"A1","8","treated","MAG","MAG722B","CORSICA","C1","F83026",42.16748333,9.542716667,"A17_4","C1",1
"2835","69","A17","4",47.4,7,10,49.9,11.8,31,30,0.6654,0.77,0.48,"D8","5","treated","MAG","MAG69","FRANCE","3","F11005",43.12233333,3.076716667,"A17_4","3",1
"2852","277","A17","4",36.7,7.7,13,46.7,12.8,41,55,0.6662,1.01,0.57,"D10","2","treated","MAG","MAG277","FRANCE","18","ESP161",43.16531667,6.4774,"A17_4","18",1
"2633","714B","A17","4",47.9,6.5,13,41.3,15,31,86,0.6868,0.86,0.44,"B12","3","treated","MAG","MAG714B","CORSICA","C3","F20093",42.97263333,9.366483333,"A17_4","C3",1
"2598","157","A17","4",NA,4.4,4,46.9,6.6,9,25,0.6886,0.26,0.14,"B8","8","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_4","11",1
"2621","261","A17","4",39.7,7.3,10,43.9,12.5,28,34,0.6952,0.81,0.33,"B11","1","treated","MAG","MAG261","FRANCE","20","F83026",43.53285,6.567616667,"A17_4","20",1
"3060","753B","A17","4",42.1,7.6,5,45.8,9.9,24,62,0.6956,0.65,0.24,"F6","10","treated","MAG","MAG753B","FRANCE","20","F20043",43.53283333,6.567466667,"A17_4","20",1
"2546","53","A17","4",34.7,6.4,8,38.4,10.5,24,58,0.6962,0.63,0.39,"B3","6","treated","MAG","MAG53","FRANCE","6","F20089",42.74198333,2.81485,"A17_4","6",1
"2749","513","A17","4",40.9,7.2,10,43.4,14.1,34,74,0.6968,0.73,0.4,"C11","9","treated","MAG","MAG513","CORSICA","C4","ESP161",42.59243333,9.04045,"A17_4","C4",1
"2609","34","A17","4",46.9,8.3,15,49.6,15.2,32,71,0.698,1.13,0.56,"B9","9","treated","MAG","MAG34","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_4","3",1
"2771","157","A17","4",44.5,8.4,12,40.4,14.8,40,43,0.6988,0.84,0.35,"D2","1","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_4","11",1
"2679","25B","A17","4",39,7.2,10,49.8,12,23,53,0.7094,0.62,0.45,"C4","9","treated","MAG","MAG25B","SPAIN","9","ESP174",36.91188333,-3.47665,"A17_4","9",1
"2589","761A","A17","4",39.1,6.7,9,46,11.4,20,146,0.71,0.57,0.34,"B7","9","treated","MAG","MAG761A","FRANCE","20","F20043",43.53286667,6.566783333,"A17_4","20",1
"2705","62","A17","4",48.8,6.1,6,47.5,7.2,23,53,0.7106,0.4,0.26,"C7","5","treated","MAG","MAG62","FRANCE","4","F20089",43.122,3.095283333,"A17_4","4",1
"2787","714A","A17","4",44.9,9.5,11,47.3,15.6,37,98,0.724,0.86,0.34,"D3","7","treated","MAG","MAG714A","CORSICA","C3","F20093",42.97263333,9.366483333,"A17_4","C3",1
"2566","710A","A17","4",48.3,6,5,34.6,10.6,21,51,0.73,0.64,0.33,"B5","6","treated","MAG","MAG710A","CORSICA","C4","F20093",42.59243333,9.04045,"A17_4","C4",1
"2784","539","A17","4",35.5,6.5,6,38.4,9.6,22,42,0.7342,0.5,0.25,"D3","4","treated","MAG","MAG539","FRANCE","2","F11005",43.14541667,2.998683333,"A17_4","2",1
"2849","142","A17","4",30.1,6.3,7,44.8,10.9,17,31,0.7362,0.34,0.21,"D9","9","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_4","16",1
"2786","73","A17","4",45.7,6.9,12,45.3,12.5,32,33,0.74,0.81,0.33,"D3","6","treated","MAG","MAG73","FRANCE","4","ESP174",43.12226667,3.096033333,"A17_4","4",1
"2647","21","A17","4",44.3,6,6,43.1,9.2,15,46,0.7446,0.32,0.18,"C1","7","treated","MAG","MAG21","SPAIN","8","ESP174",38.41355,-1.014683333,"A17_4","8",1
"2805","183","A17","4",34.4,7.2,10,37.8,12.4,31,64,0.7458,0.68,0.36,"D5","5","treated","MAG","MAG183","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_4","2",1
"2883","33","A17","4",29.3,6.2,7,35.7,9.5,22,23,0.7496,0.24,0.17,"E1","3","treated","MAG","MAG33","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_4","8",1
"2592","335","A17","4",42,5.1,11,36,9.9,26,53,0.7524,0.6,0.22,"B8","2","treated","MAG","MAG335","FRANCE","18","F83026",43.1653,6.4774,"A17_4","18",1
"2841","317","A17","4",35.7,6.3,10,42.7,11.1,33,59,0.7542,0.78,0.37,"D9","1","treated","MAG","MAG317","FRANCE","18","F83026",43.1649,6.477233333,"A17_4","18",1
"2581","15","A17","4",47.6,6,6,42.1,8.1,15,57,0.76,0.38,0.26,"B7","1","treated","MAG","MAG15","FRANCE","7","F66009",42.58826667,2.78495,"A17_4","7",1
"2479","78","A17","4",40.6,7,11,50.1,15.3,31,83,0.76,0.81,0.35,"A8","9","treated","MAG","MAG78","FRANCE","7","F20089",42.58948333,2.784833333,"A17_4","7",1
"2691","169","A17","4",41,6.6,13,43.4,12.8,31,47,0.7622,0.9,0.47,"C6","1","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_4","16",1
"3041","221","A17","4",43.5,6.7,6,36.8,11.2,20,27,0.763,0.51,0.28,"F5","1","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_4","8",1
"3021","101","A17","4",37.2,7.7,6,40.1,11.6,23,67,0.7634,0.53,0.25,"F3","1","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"A17_4","16",1
"2807","247","A17","4",38.3,6.2,8,50.1,10.6,29,36,0.7698,0.53,0.33,"D5","7","treated","MAG","MAG247","FRANCE","3","ESP174",43.12221667,3.07635,"A17_4","3",1
"2590","40","A17","4",38.3,7.5,10,49.9,14,30,75,0.77,0.85,0.38,"B7","10","treated","MAG","MAG40","FRANCE","3","ESP174",43.12226667,3.077066667,"A17_4","3",1
"2448","758A","A17","4",42,5.9,5,45.7,10.2,13,43,0.78,0.32,0.12,"A5","8","treated","MAG","MAG758A-mel","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_4","11",1
"2599","17","A17","4",48.2,6.3,11,48.2,11,26,34,0.7816,0.64,0.31,"B8","9","treated","MAG","MAG17","FRANCE","5","F20089",42.82301667,2.9269,"A17_4","5",1
"2949","209","A17","4",50.4,6.7,8,44.8,9.7,28,49,0.7888,0.66,0.35,"E7","9","treated","MAG","MAG209","FRANCE","5","F66009",42.82278333,2.927716667,"A17_4","5",1
"2878","325","A17","4",46.1,7,8,47.2,10.5,25,43,0.7896,0.55,0.28,"D12","8","treated","MAG","MAG325","FRANCE","20","ESP161",43.53283333,6.567466667,"A17_4","20",1
"2587","121","A17","4",45.2,7.4,14,48.8,13,33,109,0.79,0.97,0.47,"B7","7","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"A17_4","11",1
"2588","525","A17","4",NA,3.5,3,25.8,6.5,7,52,0.79,0.12,NA,"B7","8","treated","MAG","MAG525","FRANCE","1","ESP009",43.1474,3.000416667,"A17_4","1",1
"2833","101","A17","4",41.9,7.3,16,38.7,14,41,41,0.8072,0.94,0.41,"D8","3","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"A17_4","16",1
"2840","526","A17","4",NA,4.1,4,43.4,7,13,15,0.8102,0.22,0.12,"D8","10","treated","MAG","MAG526","FRANCE","1","ESP009",43.1474,3.000416667,"A17_4","1",1
"2468","66","A17","4",39.7,6.3,5,45.4,9.8,19,29,0.8144,0.46,0.22,"A7","8","treated","MAG","MAG66","SPAIN","8","F20050",38.41155,-1.0165,"A17_4","8",1
"2872","32","A17","4",51.3,6.8,12,47.7,13.3,36,37,0.8162,0.76,0.47,"D12","2","treated","MAG","MAG32","FRANCE","2","F11005",43.14543333,2.999366667,"A17_4","2",1
"2887","31","A17","4",43.4,7.6,10,38.9,13.5,33,132,0.817,0.64,0.39,"E1","7","treated","MAG","MAG31","SPAIN","9","ESP174",36.91083333,-3.477116667,"A17_4","9",1
"2712","373","A17","4",37,6.1,8,51.2,10.4,26,46,0.8176,0.72,0.29,"C8","2","treated","MAG","MAG373","FRANCE","17","F83026",43.12538333,6.12535,"A17_4","17",1
"2563","89","A17","4",44.1,7.2,10,50.1,15,34,58,0.82,1,0.48,"B5","3","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"A17_4","14",1
"3045","199","A17","4",47.7,7.6,9,45.3,13.4,31,43,0.8256,0.73,0.55,"F5","5","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"A17_4","2",1
"3027","530","A17","4",44.4,8.5,9,38.9,16,37,77,0.8288,0.89,0.38,"F3","7","treated","MAG","MAG530","CORSICA","C2","ESP161",42.9687,9.41295,"A17_4","C2",1
"2834","533","A17","4",41.6,6.1,6,51,9.5,21,12,0.8352,0.48,0.17,"D8","4","treated","MAG","MAG533","CORSICA","C4","F20093",42.59243333,9.04045,"A17_4","C4",1
"2576","82","A17","4",41.6,7,10,47.8,12.4,27,64,0.8358,0.81,0.39,"B6","6","treated","MAG","MAG82","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_4","2",1
"2921","740A","A17","4",47.7,7.9,9,38.9,13.4,33,72,0.8468,0.76,0.23,"E5","1","treated","MAG","MAG740A","FRANCE","20","F20093",43.53403333,6.572616667,"A17_4","20",1
"2671","382","A17","4",38.5,6.3,12,41.6,11.8,27,64,0.848,0.54,0.38,"C4","1","treated","MAG","MAG382","FRANCE","18","F83026",43.16531667,6.4774,"A17_4","18",1
"2600","726B","A17","4",47.9,5.5,8,49.5,9.5,16,63,0.8484,0.41,0.2,"B8","10","treated","MAG","MAG726B","CORSICA","C4","F20043",42.59098333,9.040233333,"A17_4","C4",1
"2583","753A","A17","4",48.3,6.9,11,46.2,12.1,29,86,0.85,0.85,0.31,"B7","3","treated","MAG","MAG753A","FRANCE","20","F20043",43.53283333,6.567466667,"A17_4","20",1
"2825","38","A17","4",45,7,10,50.7,13,33,15,0.8596,0.75,0.29,"D7","5","treated","MAG","MAG38","FRANCE","6","F20089",42.74198333,2.81485,"A17_4","6",1
"2586","281","A17","4",39.6,6.4,12,42.9,11.2,29,75,0.87,0.81,0.4,"B7","6","treated","MAG","MAG281","FRANCE","18","ESP161",43.1653,6.4774,"A17_4","18",1
"2432","372","A17","4",48.3,6.4,6,46.2,10.6,17,71,0.87,0.42,0.17,"A4","2","treated","MAG","MAG372","FRANCE","17","F83026",43.12538333,6.12535,"A17_4","17",1
"2603","740A","A17","4",34.7,7.3,11,36.4,13.1,25,67,0.87,0.71,0.29,"B9","3","treated","MAG","MAG740A","FRANCE","20","F20093",43.53403333,6.572616667,"A17_4","20",1
"2420","746B","A17","4",NA,3.6,3,42.4,6,4,43,0.87,0.08,0.06,"A2","10","treated","MAG","MAG746B","SPAIN","9","F20093",36.91188333,-3.47665,"A17_4","9",1
"2467","748B","A17","4",46.6,7,8,50.7,12.5,26,77,0.87,0.68,0.27,"A7","7","treated","MAG","MAG748B","SPAIN","11","ESP174",36.93678333,-4.356083333,"A17_4","11",1
"2641","8","A17","4",35.8,7.8,9,41.4,12.8,21,46,0.8756,0.63,0.31,"C1","1","treated","MAG","MAG8","FRANCE","6","F66009",42.74205,2.814916667,"A17_4","6",1
"3044","373","A17","4",34.2,7.4,7,41.6,10.4,23,35,0.8772,0.62,0.36,"F5","4","treated","MAG","MAG373","FRANCE","17","F83026",43.12538333,6.12535,"A17_4","17",1
"2419","15","A17","4",31.4,7,4,49,11.2,15,41,0.88,0.36,0.16,"A2","9","treated","MAG","MAG15","FRANCE","7","F66009",42.58826667,2.78495,"A17_4","7",1
"2584","25B","A17","4",45.2,7.6,12,42.6,15.6,28,102,0.88,0.87,0.37,"B7","4","treated","MAG","MAG25B","SPAIN","9","ESP174",36.91188333,-3.47665,"A17_4","9",1
"2992","417","A17","4",47.3,7.7,9,40.8,13.7,28,79,0.883,0.71,0.36,"E12","2","treated","MAG","MAG417","FRANCE","20","F83026",43.53283333,6.567466667,"A17_4","20",1
"2854","724B","A17","4",41.5,6.2,5,37.4,9.7,17,76,0.885,0.43,0.23,"D10","4","treated","MAG","MAG724B","CORSICA","C4","F20043",42.59171667,9.04035,"A17_4","C4",1
"3049","753B","A17","4",44.2,7.2,9,48.4,11.7,26,23,0.8856,0.73,0.38,"F5","9","treated","MAG","MAG753B","FRANCE","20","F20043",43.53283333,6.567466667,"A17_4","20",1
"2748","384","A17","4",46.9,6.9,8,41,11.3,24,69,0.8868,0.7,0.32,"C11","8","treated","MAG","MAG384","FRANCE","19","F83026",43.16931667,6.474433333,"A17_4","19",1
"2876","342","A17","4",44.4,6.5,11,46.7,12.8,33,39,0.8874,0.77,0.28,"D12","6","treated","MAG","MAG342","FRANCE","19","ESP161",43.16935,6.47445,"A17_4","19",1
"2844","97","A17","4",33.3,5.9,5,48.3,8.5,13,22,0.8878,0.25,0.13,"D9","4","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"A17_4","16",1
"3034","93","A17","4",47.5,8.3,9,38.8,13.6,31,51,0.9022,0.61,0.33,"F4","4","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"A17_4","2",1
"2813","710A","A17","4",44.2,6.9,12,46.8,13.3,32,49,0.915,0.8,0.25,"D6","3","treated","MAG","MAG710A","CORSICA","C4","F20093",42.59243333,9.04045,"A17_4","C4",1
"3052","724B","A17","4",39.9,7.5,4,38.3,10,16,52,0.9172,0.5,0.24,"F6","2","treated","MAG","MAG724B","CORSICA","C4","F20043",42.59171667,9.04035,"A17_4","C4",1
"3040","242","A17","4",44.1,7.1,4,44.7,9.8,19,29,0.9198,0.36,0.22,"F4","10","treated","MAG","MAG242","SPAIN","8","ESP174",38.41253333,-1.015683333,"A17_4","8",1
"2873","17","A17","4",49.8,7,9,43.2,10.8,28,21,0.92,0.73,0.24,"D12","3","treated","MAG","MAG17","FRANCE","5","F20089",42.82301667,2.9269,"A17_4","5",1
"2612","221","A17","4",47.5,7.9,11,46.9,12.9,26,30,0.9238,0.67,0.31,"B10","2","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_4","8",1
"2585","67","A17","4",NA,5,4,32.5,7.8,9,29,0.93,0.23,0.09,"B7","5","treated","MAG","MAG67","FRANCE","4","F20089",43.12198333,3.095533333,"A17_4","4",1
"2625","17","A17","4",43.9,7.2,9,34.2,13,24,44,0.9308,0.83,0.24,"B11","5","treated","MAG","MAG17","FRANCE","5","F20089",42.82301667,2.9269,"A17_4","5",1
"2737","216","A17","4",34,7.5,10,49.7,16.3,31,43,0.9324,0.61,0.32,"C10","7","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"A17_4","7",1
"2959","48","A17","4",36.1,6.9,10,41.5,11.5,34,39,0.9366,0.85,0.32,"E8","9","treated","MAG","MAG48","FRANCE","4","ESP174",43.12226667,3.096033333,"A17_4","4",1
"2568","24","A17","4",38.8,6.5,8,40.7,12.4,26,70,0.94,0.71,0.32,"B5","8","treated","MAG","MAG24","FRANCE","4","F20089",43.12226667,3.096033333,"A17_4","4",1
"2608","276","A17","4",39.1,6.9,11,46.8,10.7,24,53,0.94,0.61,0.25,"B9","8","treated","MAG","MAG276","FRANCE","18","ESP161",43.16531667,6.4774,"A17_4","18",1
"3002","724A","A17","4",39.8,7.1,6,44.1,11,27,48,0.9432,0.47,0.14,"F1","2","treated","MAG","MAG724A","CORSICA","C4","F20043",42.59171667,9.04035,"A17_4","C4",1
"2829","194","A17","4",48.2,6.2,15,56.5,11.7,38,82,0.9458,0.83,0.48,"D7","9","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_4","3",1
"2526","148A","A17","4",41.1,7.4,5,44.7,11.5,17,18,0.95,0.42,0.17,"B1","6","treated","MAG","MAG148A","SPAIN","11","F83026",36.93671667,-4.3563,"A17_4","11",1
"2574","757C","A17","4",44.9,7.1,8,45.5,9.8,20,42,0.9508,0.59,0.27,"B6","4","treated","MAG","MAG757C","SPAIN","11","F20093",36.93671667,-4.3563,"A17_4","11",1
"2727","755A","A17","4",50.5,7.5,12,51,16.7,40,56,0.9576,1.01,0.31,"C9","7","treated","MAG","MAG755A","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_4","11",1
"2466","87","A17","4",39.9,7.9,9,40.4,13,32,46,0.96,0.71,0.3,"A7","6","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"A17_4","6",1
"3038","739A","A17","4",36.2,6.3,4,32.4,9,11,41,0.963,0.22,0.13,"F4","8","treated","MAG","MAG739A","FRANCE","20","F20093",43.53285,6.567616667,"A17_4","20",1
"3058","757A","A17","4",46.2,8.1,6,37.6,11.7,26,56,0.9636,0.69,0.34,"F6","8","treated","MAG","MAG757A","SPAIN","11","F20093",36.93671667,-4.3563,"A17_4","11",1
"3028","206","A17","4",39.2,7.1,4,30.1,9.4,15,55,0.9746,0.26,0.12,"F3","8","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"A17_4","4",1
"2571","41","A17","4",48.9,6.1,7,39.7,10,22,24,0.9796,0.51,0.3,"B6","1","treated","MAG","MAG41","FRANCE","6","F20089",42.74205,2.814916667,"A17_4","6",1
"2733","710B","A17","4",38.4,5.3,5,34.1,8,18,27,0.981,0.33,0.16,"C10","3","treated","MAG","MAG710B","CORSICA","C4","F20093",42.59243333,9.04045,"A17_4","C4",1
"2877","114","A17","4",51.7,7.5,17,44.7,13.5,36,27,0.983,0.79,0.39,"D12","7","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"A17_4","16",1
"2523","523","A17","4",43.2,6.6,7,38.2,9.8,15,84,0.986,0.34,0.11,"B1","3","treated","MAG","MAG523","FRANCE","1","ESP009",43.1474,3.000416667,"A17_4","1",1
"2804","158B","A17","4",45.7,6.2,6,43.9,8.4,21,24,0.9886,0.41,0.24,"D5","4","treated","MAG","MAG158B","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_4","16",1
"2617","278","A17","4",47.7,6.9,17,45.9,13.5,36,70,0.9942,0.95,0.41,"B10","7","treated","MAG","MAG278","FRANCE","18","ESP161",43.16531667,6.4774,"A17_4","18",1
"2913","59","A17","4",41.6,7.5,9,39.1,12.3,33,28,0.9972,0.68,0.4,"E4","3","treated","MAG","MAG59","FRANCE","4","ESP174",43.122,3.095283333,"A17_4","4",1
"3054","753B","A17","4",39,6.6,6,33.2,11.1,25,93,1.0046,0.52,0.28,"F6","4","treated","MAG","MAG753B","FRANCE","20","F20043",43.53283333,6.567466667,"A17_4","20",1
"2637","246","A17","4",46,6.5,5,44,8.3,17,62,1.0092,0.42,0.3,"B12","7","treated","MAG","MAG246","FRANCE","3","ESP174",43.12221667,3.07635,"A17_4","3",1
"2565","530","A17","4",42.6,7.3,11,48.5,13.9,33,68,1.01,0.97,0.47,"B5","5","treated","MAG","MAG530","CORSICA","C2","ESP161",42.9687,9.41295,"A17_4","C2",1
"2557","42","A17","4",37.6,6.1,9,48.4,11,25,20,1.013,0.58,0.22,"B4","7","treated","MAG","MAG42","FRANCE","6","F20089",42.74205,2.814916667,"A17_4","6",1
"2660","39","A17","4",44.6,7.1,13,40.4,14.5,30,25,1.0164,0.87,0.43,"C2","10","treated","MAG","MAG39","FRANCE","4","F20089",43.122,3.095283333,"A17_4","4",1
"2874","524","A17","4",39.1,9,15,52.9,17.8,51,45,1.0166,1.13,0.57,"D12","4","treated","MAG","MAG524","FRANCE","1","ESP009",43.1474,3.000416667,"A17_4","1",1
"2613","382","A17","4",47.2,5.5,9,45.7,10.4,22,25,1.0194,0.58,0.22,"B10","3","treated","MAG","MAG382","FRANCE","18","F83026",43.16531667,6.4774,"A17_4","18",1
"2741","277","A17","4",36.4,7.8,16,46.6,17.2,51,37,1.025,1.42,0.23,"C11","1","treated","MAG","MAG277","FRANCE","18","ESP161",43.16531667,6.4774,"A17_4","18",1
"3007","82","A17","4",43,9.1,4,41.5,13.9,18,49,1.0296,0.36,0.09,"F1","7","treated","MAG","MAG82","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_4","2",1
"2602","93","A17","4",40.4,7.1,13,43,13,32,122,1.03,0.84,0.53,"B9","2","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"A17_4","2",1
"2973","201","A17","4",40.9,6.8,10,41.9,12.3,28,67,1.03,0.65,0.45,"E10","3","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"A17_4","6",1
"2605","701A","A17","4",40.9,6.5,7,41.6,10,20,54,1.03,0.51,0.27,"B9","5","treated","MAG","MAG701A","CORSICA","C3","F83026",42.97463333,9.365783333,"A17_4","C3",1
"2743","247","A17","4",35.2,6.8,15,51.7,14.4,47,47,1.0386,1.13,0.39,"C11","3","treated","MAG","MAG247","FRANCE","3","ESP174",43.12221667,3.07635,"A17_4","3",1
"2681","733A","A17","4",NA,3.7,3,41.3,6.8,7,29,1.0386,0.2,0.08,"C5","1","treated","MAG","MAG733A","FRANCE","17","F20043",43.12693333,6.125216667,"A17_4","17",1
"2402","32","A17","4",37,8.1,7,46.5,15,21,75,1.04,0.77,0.13,"A1","2","treated","MAG","MAG32","FRANCE","2","F11005",43.14543333,2.999366667,"A17_4","2",1
"2715","148B","A17","4",47.7,7.2,16,49.5,13.9,31,55,1.0418,0.9,0.16,"C8","5","treated","MAG","MAG148B","SPAIN","11","F83026",36.93671667,-4.3563,"A17_4","11",1
"2736","230","A17","4",35,6.3,7,38.5,10.2,21,32,1.0426,0.36,0.24,"C10","6","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"A17_4","8",1
"2775","733A","A17","4",38.2,5.6,4,42.8,8.5,14,56,1.0448,0.22,0.13,"D2","5","treated","MAG","MAG733A","FRANCE","17","F20043",43.12693333,6.125216667,"A17_4","17",1
"2406","205","A17","4",34.7,6,6,46.2,11.1,16,23,1.05,0.33,0.08,"A1","6","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"A17_4","4",1
"2404","701A","A17","4",41.1,6.2,5,45.5,10.5,17,60,1.05,0.42,0.15,"A1","4","treated","MAG","MAG701A","CORSICA","C3","F83026",42.97463333,9.365783333,"A17_4","C3",1
"2713","24","A17","4",37.1,6,12,55.2,12.3,37,52,1.053,0.74,0.32,"C8","3","treated","MAG","MAG24","FRANCE","4","F20089",43.12226667,3.096033333,"A17_4","4",1
"2552","409","A17","4",45.8,6.8,11,49.7,14.9,35,29,1.0608,0.98,0.28,"B4","2","treated","MAG","MAG409","FRANCE","19","F83026",43.16935,6.474416667,"A17_4","19",1
"2991","53","A17","4",39.1,6.6,5,40.7,7.9,20,52,1.0658,0.35,0.24,"E12","1","treated","MAG","MAG53","FRANCE","6","F20089",42.74198333,2.81485,"A17_4","6",1
"2947","48","A17","4",39.7,7,7,37.6,10.7,29,55,1.0676,0.74,0.48,"E7","7","treated","MAG","MAG48","FRANCE","4","ESP174",43.12226667,3.096033333,"A17_4","4",1
"2569","33","A17","4",NA,4.9,3,42.7,7.1,9,19,1.07,0.2,0.1,"B5","9","treated","MAG","MAG33","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_4","8",1
"2429","231","A17","4",35.9,5.5,4,40.6,9.3,11,57,1.07,0.24,0.12,"A3","9","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"A17_4","8",1
"3023","726B","A17","4",20.6,5.7,3,30.8,8,9,61,1.0714,0.23,0.03,"F3","3","treated","MAG","MAG726B","CORSICA","C4","F20043",42.59098333,9.040233333,"A17_4","C4",1
"2573","194","A17","4",41.5,8.4,15,45.9,15.9,29,45,1.072,0.82,0.27,"B6","3","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_4","3",1
